Brand,Engine name,End_of_production,Price
Alfa Romeo,1.2 (63 Hp),1986,41580
Alfa Romeo,1.2 (60 Hp),1986,26741
Alfa Romeo,3.2 JTS V6 (260 Hp) Q4,2010,7720
Alfa Romeo,3.2 JTS V6 (260 Hp),2010,43438
Alfa Romeo,3.2 JTS (260 Hp) 4x4 Automatic,2010,21496
Alfa Romeo,2.4 JTDM (210 Hp),2010,6110
Alfa Romeo,2.4 JTD (200 Hp) Q-Tronic,2010,29984
Alfa Romeo,2.4 JTD (200 Hp),2010,12895
Alfa Romeo,2.2 JTS (185 Hp) Automatic,2009,35377
Alfa Romeo,2.2 JTS (185 Hp),2009,42667
Alfa Romeo,2.0 JTDM (170 Hp),2010,47141
Alfa Romeo,1.8 TBi (200 Hp),2010,27321
Alfa Romeo,GTAm 2.9 V6 (540 Hp) Automatic,2021,39051
Alfa Romeo,GTA 2.9 V6 (540 Hp) Automatic,2021,24443
Alfa Romeo,Quadrifoglio 2.9 V6 BiTurbo (510 Hp) Automatic,0,45820
Alfa Romeo,Quadrifoglio 2.9 V6 (510 Hp),2018,13760
Alfa Romeo,Quadrifoglio 2.9 V6 (510 Hp) Automatic,2018,23458
Alfa Romeo,Veloce 2.0 (280 Hp) AWD Automatic,2018,44408
Alfa Romeo,Veloce 2.2 JTD (210 Hp) AWD Automatic,2018,49629
Alfa Romeo,2.2 MultiJet (210 Hp) AWD Automatic,0,27522
Alfa Romeo,2.2 MultiJet (190 Hp) AWD Automatic,0,29699
Alfa Romeo,2.2 MultiJet (190 Hp) Automatic,0,38131
Alfa Romeo,2.2 MultiJet (160 Hp) Automatic,2020,41766
Alfa Romeo,2.2 JTD (180 Hp) Automatic,2018,33660
Alfa Romeo,2.2 JTD (180 Hp),2018,20301
Alfa Romeo,2.2 JTD (150 Hp) Automatic,2018,16301
Alfa Romeo,2.2 JTD (150 Hp),2018,39994
Alfa Romeo,2.2 JTDM (136 Hp) Automatic,0,18329
Alfa Romeo,2.2 JTDM (136 Hp),0,32292
Alfa Romeo,2.2 JTD (136 Hp),2018,35379
Alfa Romeo,2.0 Turbo (280 Hp) AWD Automatic,0,12243
Alfa Romeo,2.0 Turbo (280 Hp) Automatic,0,39513
Alfa Romeo,2.0 Turbo (200 Hp) Automatic,0,37216
Alfa Romeo,2.0 Turbo (200 Hp) Automatic,2018,46008
Alfa Romeo,1600 Super (103 Hp),1978,25787
Alfa Romeo,1600 Super (98 Hp),0,7074
Alfa Romeo,1300 TI (82 Hp),0,45336
Alfa Romeo,1300 Super (87 Hp),1978,11756
Alfa Romeo,1.8 D (52 Hp),1978,33410
Alfa Romeo,2.0 JTDM (175 Hp) TCT S&S,2018,49721
Alfa Romeo,2.0 JTD (170 Hp) TCT,0,45424
Alfa Romeo,2.0 JTDM (150 Hp) S&S,2018,7366
Alfa Romeo,2.0 JTDM (150 Hp) ECO S&S,2018,36008
Alfa Romeo,1.750 TB (240 Hp) TCT,2018,25949
Alfa Romeo,1.6 JTDM (120 Hp) TCT S&S,2018,25010
Alfa Romeo,1.6 JTDM (120 Hp) TCT ECO S&S,2018,47414
Alfa Romeo,1.6 JTDM (120 Hp) S&S,2018,8296
Alfa Romeo,1.6 JTDM (120 Hp) ECO S&S,2018,48532
Alfa Romeo,1.6 JTD (120 Hp) TCT,0,32044
Alfa Romeo,1.6 JTD (120 Hp),0,20551
Alfa Romeo,1.4 TB MultiAir (170 Hp) TCT S&S,2018,8853
Alfa Romeo,1.4 TB MultiAir (150 Hp) S&S,2018,20777
Alfa Romeo,1.4 TB (120 Hp) S&S,2018,47377
Alfa Romeo,1.4 TB (120 Hp) LPG S&S,2018,12672
Alfa Romeo,1.4 TB (120 Hp),0,41534
Alfa Romeo,2.0 JTDM (170 Hp) Start&Stop,2014,41357
Alfa Romeo,2.0 JTDM (150 Hp),2016,8224
Alfa Romeo,2.0 JTDM (140 Hp),2013,44401
Alfa Romeo,1.750 TB (235 Hp),2014,48228
Alfa Romeo,1.6 JTDM (105 Hp) Start&Stop,2015,10890
Alfa Romeo,1.4 TB MultiAir (170 Hp) Start&Stop,2016,15411
Alfa Romeo,1.4 TB (120 Hp) Start&Stop,2016,33956
Alfa Romeo,1.4 MultiAir (170 Hp) TCT,2016,44976
Alfa Romeo,1.4 (120 Hp) LPG,2016,11118
Alfa Romeo,1.4 (105 Hp),2016,20664
Alfa Romeo,2.0 Turbo (170 Hp),1984,47375
Alfa Romeo,2.0 (116.A1A) (131 Hp),1985,39202
Alfa Romeo,1.8 Turbo (150 Hp),1985,34083
Alfa Romeo,1.8 (122 Hp),1985,36331
Alfa Romeo,1.6 (107 Hp),1985,9852
Alfa Romeo,1.3 (90 Hp),1983,37356
Alfa Romeo,3.2 i V6 24V GTA (240 Hp),2010,14724
Alfa Romeo,2.0 i 16V JTS (165 Hp) Selespeed,2010,7295
Alfa Romeo,2.0 i 16V JTS (165 Hp),2010,21488
Alfa Romeo,1.9 16V JTD M-Jet (150 Hp),2010,37433
Alfa Romeo,1.8 Twin Spark (140 Hp),2010,27228
Alfa Romeo,V 2000 (131 Hp),1977,36031
Alfa Romeo,V 1750 (113 Hp),1972,28941
Alfa Romeo,A 1600 (113 Hp),1970,8872
Alfa Romeo,1600 (109 Hp),1977,41790
Alfa Romeo,1600 (109 Hp),1968,18733
Alfa Romeo,1600 (103 Hp),1977,18470
Alfa Romeo,1600 (102 Hp),1966,46396
Alfa Romeo,1300 Junior (87 Hp),1977,9098
Alfa Romeo,1.3 Junior (160 Hp),1975,11586
Alfa Romeo,1.3 Junior (110 Hp),1976,48125
Alfa Romeo,3.2 V6 (240 Hp),2004,41190
Alfa Romeo,2.0 Twin Spark (150 Hp),2004,8779
Alfa Romeo,2.0 JTS (165 Hp),2004,39445
Alfa Romeo,3.0 V6 (220 Hp),2003,36187
Alfa Romeo,3.0 V6 (218 Hp),2003,26914
Alfa Romeo,2.0 V6 TB (202 Hp),2003,18334
Alfa Romeo,2.0 Twin Spark (150 Hp),2003,30849
Alfa Romeo,1.8 Twin Spark (144 Hp),2003,40661
Alfa Romeo,6 2.5 V6 (160 Hp),1987,5724
Alfa Romeo,2.0 Turbodelta (150 Hp),1980,18323
Alfa Romeo,2.0 (130 Hp),1986,37558
Alfa Romeo,2.0 (128 Hp),1985,47391
Alfa Romeo,1.4 TB MultiAir (170 Hp) TCT,2018,18341
Alfa Romeo,1.4 TB MultiAir (140 Hp) TCT,2018,10002
Alfa Romeo,1.4 (78 Hp),2018,19091
Alfa Romeo,1.3 JTDm (95 Hp),2018,44113
Alfa Romeo,0.9 TwinAir Turbo (105 Hp),2018,6335
Alfa Romeo,1.4 TP (170 Hp) TCT,2016,22342
Alfa Romeo,1.4 TP (140 Hp) TCT,2016,32699
Alfa Romeo,1.4 TP (120 Hp) LPG,2016,15166
Alfa Romeo,1.4 (78 Hp),2016,28777
Alfa Romeo,1.4 (70 Hp),2016,48525
Alfa Romeo,1.3 JTDM (85 Hp),2016,32934
Alfa Romeo,0.9 TwinAir Turbo (105 Hp),2016,17083
Alfa Romeo,1.6 JTDm (120 Hp),2013,38877
Alfa Romeo,1.4 TB MultiAir (170 Hp),2013,43120
Alfa Romeo,1.4 TB (155 Hp),2013,38760
Alfa Romeo,1.4 TB MultiAir (135 Hp) TCT,2013,5163
Alfa Romeo,1.4 T-Jet (120 Hp),2013,18149
Alfa Romeo,1.4 MultiAir (135 Hp) Start&stop,2013,49500
Alfa Romeo,1.4 MultiAir (105 Hp) Start&stop,2013,23351
Alfa Romeo,1.4 MPI (78 Hp),2013,28850
Alfa Romeo,1.4 (70 Hp),2013,25203
Alfa Romeo,1.3 JTDm (90 Hp),2010,48504
Alfa Romeo,1.3 JTDM Eco (85 Hp),2013,42407
Alfa Romeo,0.9 TwinAir (105 Hp),2013,5488
Alfa Romeo,0.9 TwinAir (85 Hp),2013,30925
Alfa Romeo,2.6 (194 Hp),1977,41795
Alfa Romeo,3.0 i V6 (210 Hp),1993,45242
Alfa Romeo,3.2 V6 (260 Hp) Q4 Automatic,2010,47813
Alfa Romeo,3.2 V6 (260 Hp) Q4,2010,26514
Alfa Romeo,3.2 JTS V6 (260 Hp),2010,43438
Alfa Romeo,2.4 JTDM (210 Hp),2010,6110
Alfa Romeo,2.4 JTDM (200 Hp) Q-Tronic,2010,49454
Alfa Romeo,2.4 JTDM (200 Hp),0,24652
Alfa Romeo,2.2 JTS (185 Hp) Selespeed,2010,29215
Alfa Romeo,2.2 JTS (185 Hp),2010,15807
Alfa Romeo,2.0 JTDM (170 Hp),2010,47141
Alfa Romeo,1.8 TBi (200 Hp),2010,27321
Alfa Romeo,3.2 V6 (240 Hp),2004,41190
Alfa Romeo,2.0 Twin Spark (150 Hp),2004,8779
Alfa Romeo,2.0 JTS (165 Hp),2004,39445
Alfa Romeo,3.0 V6 (218 Hp),2003,26914
Alfa Romeo,3.0 V6 (192 Hp),2000,16629
Alfa Romeo,2.0 V6 TB (200 Hp),2002,33071
Alfa Romeo,2.0 Twin Spark (155 Hp),2002,10518
Alfa Romeo,2.0 Twin Spark (150 Hp),2002,10585
Alfa Romeo,1.8 Twin Spark (144 Hp),2002,35838
Alfa Romeo,2000 Veloce (126 Hp),1980,23627
Alfa Romeo,2000 (126 Hp),1993,34371
Alfa Romeo,2000 (125 Hp),1989,10976
Alfa Romeo,2000 (120 Hp) Automatic,1993,37819
Alfa Romeo,2000 (120 Hp),1993,12902
Alfa Romeo,2000 (116 Hp) Automatic,1990,45075
Alfa Romeo,2000 (116 Hp),1990,28140
Alfa Romeo,1600 (109 Hp),1993,16740
Alfa Romeo,1600 (109 Hp),1968,18733
Alfa Romeo,1.6 (109 Hp),1979,43710
Alfa Romeo,2000 (131 Hp),1977,34097
Alfa Romeo,1750 (113 Hp),1969,15338
Alfa Romeo,1600 (109 Hp),1967,31075
Alfa Romeo,1300 (88 Hp),1969,19885
Alfa Romeo,Quadrifoglio 2.9 Bi-Turbo V6 (510 Hp) AWD Automatic,2018,26325
Alfa Romeo,2.9T Bi-Turbo V6 (510 Hp) AWD Automatic,0,23080
Alfa Romeo,2.2d (210 Hp) AWD Automatic,2018,15134
Alfa Romeo,2.2d (180 Hp) AWD Automatic,2018,39029
Alfa Romeo,2.2d (180 Hp) Automatic,2018,35144
Alfa Romeo,2.2d (150 Hp) Automatic,2018,22177
Alfa Romeo,2.2 JTDM (210 Hp) AWD Automatic,0,44939
Alfa Romeo,2.2 JTDM (190 Hp) AWD Automatic,0,46572
Alfa Romeo,2.2 JTDM (190 Hp) Automatic,0,33138
Alfa Romeo,2.2 JTDM (160 Hp) Automatic,2020,38058
Alfa Romeo,2.0 GME (280 Hp) AWD Automatic,0,14553
Alfa Romeo,2.0 GME (200 Hp) AWD Automatic,0,48079
Alfa Romeo,2.0 (280 Hp) AWD Automatic,2018,35470
Alfa Romeo,2.0 (200 Hp) AWD Automatic,2018,15177
Alfa Romeo,3.0 V6 Zagato (210 Hp),1991,20076
Alpina,4.8 i V8 32V (375 Hp),2004,35494
Alpina,4.6 i V8 32V (347 Hp) Switchtronic,2004,31550
Alpina,3.3 i 24V (280 Hp) Automatic,2004,5560
Alpina,3.3 i 24V (280 Hp),2004,8368
Alpina,4.8 i V8 32V (375 Hp),2003,17071
Alpina,4.6 i V8 32V Switchtronic (347 Hp),2003,11774
Alpina,3.3 i 24V (280 Hp) Automatic,2003,8868
Alpina,3.3 i 24V (280 Hp),2003,27736
Alpina,3.3 i 24V (275 Hp),2003,41056
Alpina,4.6 i V8 32V (340 Hp) Automatic,1997,38623
Alpina,4.6 i V8 32V (340 Hp),1997,31706
Alpina,4.0 i V8 32V (315 Hp),1997,20703
Alpina,4.6 (340 Hp),1995,11123
Alpina,4.0 (316 Hp),1994,9973
Alpina,3.5 (254 Hp),1992,41482
Alpina,3.4 i Biturbo (360 Hp),1993,46218
Alpina,3.0 Allrad (231 Hp),1995,6213
Alpina,4.0 (316 Hp),1994,9973
Alpina,3.5 (254 Hp),1993,30153
Alpina,3.5 (250 Hp),1987,29778
Alpina,3.5 (241 Hp),1987,37099
Alpina,6.0 (430 Hp),2000,24348
Alpina,5.7 i V12 E-Kat Switchtronic (387 Hp),1998,14428
Alpina,5.7 i V12 24V (416 Hp),1996,12490
Alpina,5.0 i V12 (350 Hp),1994,44552
Alpina,5.0 i V12 (350 Hp),1994,44552
Alpina,3.0 (495 Hp) AWD SWITCH-TRONIC,0,18040
Alpina,3.0 (495 Hp) AWD SWITCH-TRONIC,0,18040
Alpina,3.0 (462 Hp) Allrad Switch-Tronic,2022,45309
Alpina,3.0 (462 Hp) Allrad Switch-Tronic,2022,45309
Alpina,S 3.0 (440 Hp) Switch-Tronic,2018,46417
Alpina,S 3.0 (440 Hp) Allrad Switch-Tronic,2018,38383
Alpina,3.0 (410 Hp) Switch-Tronic,2017,21282
Alpina,3.0 (410 Hp) Allrad Switch-Tronic,2017,9319
Alpina,S 3.0 (440 Hp) Switch-Tronic,2019,29811
Alpina,S 3.0 (440 Hp) Allrad Switch-Tronic,2019,40151
Alpina,3.0 (410 Hp) Switch-Tronic,2017,21282
Alpina,3.0 (410 Hp) Allrad Switch-Tronic,2017,9319
Alpina,3.0 (410 Hp) BITURBO Allrad,2015,37608
Alpina,3.0 (410 Hp) BITURBO,2015,45993
Alpina,3.0 (410 Hp) BITURBO Allrad,2015,37608
Alpina,3.0 (410 Hp) BITURBO,2015,45993
Alpina,3.0i Biturbo (360 Hp) Switch-Tronic,2013,21857
Alpina,3.0i Biturbo (360 Hp) Allrad Switch-Tronic,2013,31156
Alpina,3.0i Biturbo (360 Hp) Swtch-Tronic,2012,35370
Alpina,GT3 3.0 (408 Hp) Switch-Tronic,2013,13197
Alpina,3.0i Biturbo (360 Hp) Switch-Tronic Allrad,2013,47673
Alpina,3.0i Biturbo (360 Hp) Switch-Tronic,2013,21857
Alpina,3.3 i 24V B3S (305 Hp) Automatic,2005,43780
Alpina,3.3 i 24V B3S (305 Hp),2005,6885
Alpina,3.3 i 24V Switchtronic Allrad (280 Hp),2005,21963
Alpina,3.3 i 24V (280 Hp) Automatic,2005,32081
Alpina,3.3 i 24V (280 Hp),2005,12209
Alpina,3.3 i 24V B3S (305 Hp) Automatic,2006,7913
Alpina,3.3 i 24V B3S (305 Hp),2006,7544
Alpina,3.3 i 24V (280 Hp) Automatic,2006,45349
Alpina,3.3 i 24V (280 Hp),2006,28021
Alpina,3.3 i 24V B3S (305 Hp) Automatic,2006,7913
Alpina,3.3 i 24V B3S (305 Hp),2006,7544
Alpina,3.3 i 24V (280 Hp) Automatic,2006,45349
Alpina,3.3 i 24V (280 Hp),2006,28021
Alpina,3.3i 24V B3S (305 Hp),2006,39401
Alpina,3.3 i 24V B3S (305 Hp) Automatic,2006,7913
Alpina,3.3 i 24V Switchtronic Allrad (280 Hp),2006,25152
Alpina,3.3 i 24V (280 Hp),2006,28021
Alpina,3.2 i 24V (265 Hp) SwitchTronic,1999,21796
Alpina,3.2 i 24V (265 Hp),1999,49913
Alpina,3.0i 24V (250 Hp) SwitchTronic,1995,7473
Alpina,3.0 i 24V (250 Hp),1995,26176
Alpina,3.0i 24V (250 Hp) SwitchTronic,1996,20980
Alpina,3.0i 24V (250 Hp),1996,49336
Alpina,3.2 (265 Hp),1998,43803
Alpina,3.0 (250 Hp),1995,26062
Alpina,3.0i 24V (250 Hp) SwitchTronic,1996,20980
Alpina,3.0i 24V (250 Hp),1996,49336
Alpina,2.7 Allrad (204 Hp),1992,21981
Alpina,2.7 (204 Hp),1992,22767
Alpina,2.7 (204 Hp),1992,22767
Alpina,2.7 (204 Hp),1992,22767
Alpina,3.0 (495 Hp) AWD SWITCH-TRONIC,0,18040
Alpina,S Edition 99 3.0 (452 Hp) Switch-Tronic,2019,48743
Alpina,S 3.0 (440 Hp) Switch-Tronic,2019,29811
Alpina,S Edition 99 3.0 (452 Hp) Switch-Tronic,2019,48743
Alpina,S Edition 99 3.0 (452 Hp) AWD Switch-Tronic,2019,41748
Alpina,S 3.0 (440 Hp) Switch-Tronic,2019,29811
Alpina,S 3.0 (440 Hp) Allrad Switch-Tronic,2019,40151
Alpina,6.0 (410 Hp) Switch-Tronic,2017,46385
Alpina,6.0 (410 Hp) Switch-Tronic,2017,46385
Alpina,6.0 (410 Hp) Allrad Switch-Tronic,2017,34339
Alpina,4.4 V8 BiTurbo (608 Hp) AWD Switch-Tronic,0,47970
Alpina,4.4 V8 BiTurbo (608 Hp) AWD Switch-Tronic,0,47970
Alpina,4.4 V8 (600 Hp) Switch-Tronic,2017,6088
Alpina,4.4 V8 (600 Hp) Switch-Tronic,2017,6088
Alpina,4.4 V8 (540 Hp) BITURBO,2013,48728
Alpina,4.4 V8 (540 Hp) BITURBO,2013,48728
Alpina,4.4 V8 S (530 Hp) Switch-Tronic,2011,29218
Alpina,4.4 V8 (500 Hp) Switch-Tronic,2008,18657
Alpina,4.4 V8 (530 Hp) S Switch-Tronic,2011,20509
Alpina,4.4 V8 (500 Hp) Switch-Tronic,2008,18657
Alpina,4.4 V8 (600 Hp) Allrad Switch-Tronic,2018,19413
Alpina,4.4 V8 (600 Hp) Switch-Tronic,2018,25192
Alpina,4.4 V8 (600 Hp) Switch-Tronic,2018,25192
Alpina,4.4 V8 (540 Hp) BITURBO Switch-Tronic,2015,20071
Alpina,4.4 V8 (540 Hp) BITURBO Switch-Tronic,2015,20071
Alpina,4.4 V8 S (530 Hp),2010,41700
Alpina,4.4 V8 (500 Hp),2008,15090
Alpina,4.4 V8 S (530 Hp),2010,41700
Alpina,4.4 V8 (500 Hp) Switch-Tronic,2008,18657
Alpina,2.8 i 24V (240 Hp) Automatic,1993,47241
Alpina,2.8 i 24V (240 Hp),1993,44043
Alpina,3.5 (261 Hp),1987,23265
Alpina,3.5 (254 Hp),1990,23425
Alpina,2.8 (209 Hp),1986,41261
Alpina,2.8 (218 Hp),1983,10685
Alpina,2.8 (200 Hp),1981,12251
Alpina,4.4 V8 (608 Hp) Allrad Switch-Tronic,2018,27378
Alpina,4.4 V8 (540 Hp) BITURBO,2015,48467
Alpina,4.4 V8 (540 Hp) Allrad BITURBO,2015,24899
Alpina,4.4 V8 (540 Hp) BITURBO,2015,48467
Alpina,4.4 V8 (540 Hp) Allrad BITURBO,2015,24899
Alpina,4.4 V8 L (500 Hp),2008,48138
Alpina,4.4 V8 (500 Hp),2008,15090
Alpina,3.5 (320 Hp),1987,48153
Alpina,3.0 (301 Hp),1987,43723
Alpina,3.5 (330 Hp),1987,47765
Alpina,3.5 (320 Hp),1988,38657
Alpina,3.0 (301 Hp),1982,19705
Alpina,3.5 (330 Hp),1982,43997
Alpina,3.0 (301 Hp),1982,19705
Alpina,4.4 V8 (621 Hp) xDrive Switch-Tronic,0,11842
Alpina,4.6 i V8 32V (333 Hp),1998,37404
Alpina,4.0 i V8 32V (313 Hp),1995,21699
Alpina,4.6 (333 Hp),1998,29575
Alpina,4.6 i V8 24V (333 Hp),1998,18301
Alpina,4.0 i V8 32V (313 Hp),1995,21699
Alpina,4.6 (333 Hp),1998,29575
Alpina,3.5 (245 Hp),1985,33294
Alpina,3.0 (245 Hp),1985,19186
Alpina,2.5 (190 Hp),1988,16726
Alpina,2.3 (170 Hp),1985,36261
Alpina,2.3 (170 Hp),1983,10521
Alpina,2.7 Allrad (209 Hp),1987,40392
Alpina,2.7 (209 Hp),1987,42765
Alpina,2.7 (204 Hp),1987,45332
Alpina,2.5 (185 Hp),1988,19805
Alpina,2.7 (209 Hp),0,22774
Alpina,2.9 D Biturbo (245 Hp) Automatic,2003,33593
Alpina,2.9 D Biturbo (245 Hp),2003,16383
Alpina,2.9 D Biturbo (245 Hp) Automatic,2003,33593
Alpina,2.9 D Biturbo (245 Hp),2003,16383
Alpina,S 3.0 (355 Hp) Mild Hybrid AWD Switch-Tronic,2022,9272
Alpina,S 3.0 (355 Hp) Mild Hybrid AWD Switch-Tronic,2022,9272
Alpina,3.0d (350 Hp) Switch-Tronic,2018,14657
Alpina,3.0d (350 Hp) Switch-Tronic,2018,14657
Alpina,3.0d (350 Hp) Allrad Switch-Tronic,2018,30886
Alpina,3.0d (350 Hp) Switch-Tronic,2015,10480
Alpina,3.0d (350 Hp) Switch-Tronic,2015,10480
Alpina,3.0d (350 Hp) AWD Switch-Tronic,2015,48562
Alpina,2.0D Biturbo (214 Hp) Switch-Tronic,2013,20572
Alpina,2.0 Biturbo (214 Hp),2013,31262
Alpina,2.0 Diesel (200 Hp),2008,9566
Alpina,2.0 Bi-Turbo Disel (214 Hp),2013,22683
Alpina,2.0 Bi-Turbo Diesel (214 Hp) Switch-Tronic,2013,14866
Alpina,2.0 Diesel (200 Hp),2008,9566
Alpina,2.0 Bi-Turbo Diesel (214 Hp) Switch-Tronic,2013,14866
Alpina,2.0 Bi-Turbo Diesel (214 Hp),2013,17935
Alpina,S 3.0 (355 Hp) Mild Hybrid AWD SWITCH-TRONIC,0,20227
Alpina,3.0d (350 Hp) Switch-Tronic,0,32096
Alpina,3.0d (350 Hp) Switch-Tronic,0,32096
Alpina,3.0d (350 Hp) Switch-Tronic,2017,37344
Alpina,3.0d (350 Hp) Switch-Tronic,2017,37344
Alpina,S 3.0 (388 Hp) AWD Switch-Tronic,0,20594
Alpina,S 3.0 (388 Hp) AWD Switch-Tronic,0,20594
Alpina,3.0d (350 Hp) Switch-Tronic,2016,38542
Alpina,3.0d (350 Hp) Switch-Tronic,2016,38542
Alpina,3.0 (350 Hp) BITURBO,2013,24346
Alpina,3.0 (350 Hp) BITURBO,2013,24346
Alpina,2.7 (200 Hp),1991,29591
Alpina,3.3 i 24V (300 Hp),2006,24763
Alpina,4.8 i V8 32V (381 Hp),2006,40192
Alpina,4.4 V8 (621 Hp) Mild Hybrid xDrive Switch-Tronic,0,10523
Alpina,4.4 V8 (621 Hp) xDrive Switch-Tronic,0,11842
Alpina,3.0d (388 Hp) xDrive Switch-Tronic,0,34283
Alpina,3.0 (350 Hp) Allrad Switch-Tronic,2017,35601
Alpina,3.0 (350 Hp) BITURBO,2014,31173
Aston Martin,5.3 (438 Hp) Automatic,1986,36487
Aston Martin,5.3 (438 Hp),1986,34314
Aston Martin,5.3 (324 Hp) Automatic,1989,7369
Aston Martin,5.3 (324 Hp),1989,32578
Aston Martin,5.3 (309 Hp) Automatic,1989,29709
Aston Martin,5.3 (309 Hp),1989,15777
Aston Martin,5.3 V8 (385 Hp) Vantage Automatic,1989,32949
Aston Martin,5.3 V8 (385 Hp) Vantage,1989,48456
Aston Martin,5.3 V8 (325 Hp) Automatic,1978,34253
Aston Martin,5.3 V8 (325 Hp),1978,7801
Aston Martin,5.3 (438 Hp) Automatic,1986,36487
Aston Martin,5.3 (438 Hp),1986,34314
Aston Martin,5.3 (600 Hp),1982,28833
Aston Martin,1.33 Dual VVT-i (98 Hp) Automatic,2013,22843
Aston Martin,1.33 Dual VVT-i (98 Hp),2013,43360
Aston Martin,4.0 V8 (510 Hp) Automatic,0,39490
Aston Martin,AMR 5.2 V12 (639 Hp) Automatic,0,19559
Aston Martin,5.2 V12 (608 Hp) Automatic,0,20853
Aston Martin,4.0 V8 (503 Hp) Automatic,0,36908
Aston Martin,3.7 (243 Hp) Automatic,1963,23520
Aston Martin,3.7 (243 Hp),1963,11120
Aston Martin,3.7i (243 Hp) Automatic,1962,27471
Aston Martin,3.7i (243 Hp),1962,19903
Aston Martin,3.7 (318 Hp),1963,33627
Aston Martin,3.7 (306 Hp),1963,31844
Aston Martin,3.7 (243 Hp) Automatic,1963,23520
Aston Martin,3.7 (243 Hp),1963,11120
Aston Martin,4.0 (286 Hp),1965,33765
Aston Martin,4.0 (330 Hp),1970,17394
Aston Martin,4.0 (286 Hp),1969,23684
Aston Martin,4.0 (286 Hp) Automatic,1969,37401
Aston Martin,4.0 (286 Hp),1969,23684
Aston Martin,5.9 V12 (426 Hp) Automatic,2004,30110
Aston Martin,5.9 V12 (441 Hp) Automatic,2003,24707
Aston Martin,5.9 V12 (441 Hp),2003,17177
Aston Martin,5.9 i V12 48V (450 Hp),2003,36865
Aston Martin,GTA 5.9 V12 (426 Hp) Automatic,2003,36137
Aston Martin,5.9 i V12 48V (440 Hp),2004,41121
Aston Martin,5.9i V12 48V (420 Hp) Automatic,1999,9170
Aston Martin,5.9i V12 48V (420 Hp),1999,17170
Aston Martin,5.9 V12 (426 Hp) Automatic,2003,46482
Aston Martin,5.9 V12 (426 Hp),2003,16777
Aston Martin,5.9i V12 48V (420 Hp) Automatic,1999,9170
Aston Martin,5.9i V12 48V (420 Hp),1999,17170
Aston Martin,5.9 V12 (426 Hp) Automatic,2003,46482
Aston Martin,5.9 V12 (426 Hp),2003,16777
Aston Martin,3.2 (360 Hp) Automatic,1999,47221
Aston Martin,3.2 (360 Hp),1999,8769
Aston Martin,3.2 (360 Hp) Automatic,1999,47221
Aston Martin,3.2 (360 Hp),1999,8769
Aston Martin,6.0 V12 (547 Hp) Automatic,2016,20589
Aston Martin,6.0 V12 (547 Hp) Automatic,2016,20589
Aston Martin,6.0 V12 (517 Hp) Automatic,2015,21453
Aston Martin,6.0 V12 (517 Hp) Automatic,2015,21453
Aston Martin,RS 6.0 V12 (558 Hp),2012,39892
Aston Martin,R 6.0 V12 (608 Hp),2012,25094
Aston Martin,6.0 i V12 48V (456 Hp) Automatic,2012,8243
Aston Martin,6.0 i V12 48V (456 Hp),2012,12276
Aston Martin,6.0 i V12 48V (456 Hp) Automatic,2012,8243
Aston Martin,6.0 i V12 (456 Hp),2012,26997
Aston Martin,5.9 (517 Hp) Touchtronic,2012,12984
Aston Martin,5.9 (517 Hp),2012,6325
Aston Martin,5.9 V12 (517 Hp) Automatic,2012,12749
Aston Martin,5.9 V12 (517 Hp),2012,28436
Aston Martin,5.3 V8 (286 Hp) Automatic,1972,6845
Aston Martin,5.3 V8 (286 Hp),1972,40456
Aston Martin,4.0 (286 Hp) Automatic,1972,37241
Aston Martin,4.0 (286 Hp),1972,37339
Aston Martin,4.0 V8 (550 Hp) AWD Automatic,2024,48334
Aston Martin,5.3 (310 Hp),1997,27564
Aston Martin,5.3 (310 Hp),1989,46483
Aston Martin,7.3 V12 (760 Hp) Automatic,2012,13074
Aston Martin,65 kWh (612 Hp),0,7948
Aston Martin,6.0 V12 (603 Hp) Touchtronic (UK & EU),2020,20661
Aston Martin,6.0 V12 (588 Hp) Touchtronic,2020,32472
Aston Martin,6.0 V12 (560 Hp) Touchtronic,2018,27286
Aston Martin,6.0 V12 (558 Hp) Touchtronic,2014,19272
Aston Martin,6.0 V12 (476 Hp) Automatic,2013,47163
Aston Martin,2.8 T (208 Hp),1985,25461
Aston Martin,S 6.0 V12 (573 Hp) Sportshift,2018,24040
Aston Martin,S 6.0 V12 (573 Hp) Sportshift,2018,24040
Aston Martin,6.0 (517 Hp),2013,13659
Aston Martin,F1 Edition 4.0 V8 (535 Hp) Automatic,0,19604
Aston Martin,4.0 V8 (510 Hp) Automatic,0,39490
Aston Martin,F1 Edition 4.0 V8 (535 Hp) Automatic,0,19604
Aston Martin,4.0 V8 (510 Hp) Automatic,0,39490
Aston Martin,S 4.7 V8 (436 Hp) Sportshift,2016,14146
Aston Martin,S 4.7 V8 (436 Hp),2016,17963
Aston Martin,N430 4.7 V8 (436 Hp) Sportshift,2016,48713
Aston Martin,N430 4.7 V8 (436 Hp),2016,11347
Aston Martin,4.7 V8 (426 Hp) Sportshift,2016,49730
Aston Martin,4.7 V8 (426 Hp),2016,37131
Aston Martin,SP10 4.7 V8 (442 Hp),2016,45879
Aston Martin,S 4.7 V8 (436 Hp) Sportshift,2016,14146
Aston Martin,S 4.7 V8 (436 Hp),2016,17963
Aston Martin,N430 4.7 V8 (436 Hp) Sportshift,2016,48713
